shipment_id,order_id,carrier,shipped_at,delivered_at,ship_from_city,ship_to_city,shipping_cost,delivery_status
SH073372,ORD079750,BlueDart,2025-09-11 09:12:53,2025-09-14 09:06:13,Pune,Kolkata,72.59,Late_1_2d
SH073373,ORD079751,Delhivery,2025-09-11 15:59:00,2025-09-12 18:49:13,Hyderabad,Pune,84.8,OnTime
SH073374,ORD079753,Ekart,2025-09-11 14:58:11,2025-09-12 12:25:19,Kolkata,Pune,80.79,OnTime
SH073375,ORD079754,InHouse,2025-09-11 07:50:32,2025-09-12 13:53:21,Pune,Mumbai,68.32,OnTime
SH073376,ORD079755,BlueDart,2025-09-11 15:25:14,2025-09-13 00:33:06,Delhi,Pune,126.76,Late_1_2d
SH073377,ORD079756,Delhivery,2025-09-11 12:26:26,2025-09-14 19:39:01,Kolkata,Jaipur,85.96,Late_1_2d
SH073378,ORD079757,InHouse,2025-09-11 10:57:27,2025-09-12 08:53:07,Lucknow,Mumbai,70.81,OnTime
SH073379,ORD079758,Delhivery,2025-09-11 11:46:38,2025-09-12 00:05:00,Mumbai,Kochi,81.72,OnTime
SH073380,ORD079759,Ekart,2025-09-11 12:28:36,,Hyderabad,Delhi,98.11,InTransit
SH073381,ORD079760,BlueDart,2025-09-11 05:42:26,2025-09-13 12:38:46,Mumbai,Lucknow,130.34,Late_1_2d
SH073382,ORD079761,Ekart,2025-09-11 05:56:54,2025-09-13 23:25:11,Hyderabad,Mumbai,89.4,Late_1_2d
SH073383,ORD079762,BlueDart,2025-09-11 15:03:24,2025-09-12 08:24:59,Mumbai,Ahmedabad,136.36,OnTime
SH073384,ORD079763,Delhivery,2025-09-11 05:18:48,2025-09-12 05:30:59,Bangalore,Ahmedabad,111.1,OnTime
SH073385,ORD079765,BlueDart,2025-09-11 06:43:59,2025-09-13 03:53:18,Bangalore,Mumbai,120.73,OnTime
SH073386,ORD079766,Delhivery,2025-09-11 14:55:38,2025-09-13 18:46:29,Kolkata,Lucknow,125.81,OnTime
SH073387,ORD079767,Delhivery,2025-09-11 13:23:09,2025-09-12 08:25:26,Delhi,Chennai,95.69,OnTime
SH073388,ORD079768,InHouse,2025-09-11 07:39:01,2025-09-11 15:56:12,Mumbai,Delhi,69.55,OnTime
SH073389,ORD079769,Delhivery,2025-09-11 09:46:26,,Mumbai,Chandigarh,105.63,InTransit
SH073390,ORD079770,Delhivery,2025-09-11 16:09:57,2025-09-12 19:01:51,Mumbai,Chennai,90.78,OnTime
SH073391,ORD079771,Ekart,2025-09-11 10:57:00,2025-09-14 02:15:49,Delhi,Pune,93.99,Late_1_2d
SH073392,ORD079772,Ekart,2025-09-11 08:09:29,2025-09-12 13:09:58,Mumbai,Hyderabad,108.02,OnTime
SH073393,ORD079773,BlueDart,2025-09-11 13:33:09,2025-09-12 14:48:13,Mumbai,Pune,72.79,OnTime
SH073394,ORD079774,Delhivery,2025-09-11 10:48:18,2025-09-12 01:20:32,Mumbai,Bangalore,57.85,OnTime
SH073395,ORD079775,InHouse,2025-09-11 05:03:23,2025-09-11 16:33:40,Bangalore,Mumbai,59.59,OnTime
SH073396,ORD079777,Delhivery,2025-09-11 12:46:47,2025-09-13 00:18:35,Bangalore,Pune,107.96,OnTime
SH073397,ORD079778,Ekart,2025-09-11 12:20:01,2025-09-12 11:17:53,Ahmedabad,Mumbai,96.72,OnTime
SH073398,ORD079779,Delhivery,2025-09-11 16:36:04,2025-09-16 17:49:51,Kochi,Lucknow,97.23,Late_3_5d
SH073399,ORD079780,BlueDart,2025-09-11 16:21:18,2025-09-13 13:58:32,Mumbai,Mumbai,73.05,OnTime
SH073400,ORD079781,Ekart,2025-09-11 11:52:10,2025-09-14 19:19:35,Chandigarh,Bangalore,68.21,Late_1_2d
SH073401,ORD079782,BlueDart,2025-09-11 09:51:40,2025-09-13 13:01:36,Delhi,Chennai,128.91,OnTime
SH073402,ORD079783,BlueDart,2025-09-11 12:06:20,2025-09-12 18:55:00,Bangalore,Pune,94.82,OnTime
SH073403,ORD079784,BlueDart,2025-09-11 11:57:01,2025-09-13 15:12:20,Hyderabad,Bangalore,143.04,Late_1_2d
SH073404,ORD079785,Delhivery,2025-09-11 15:49:43,2025-09-13 02:46:58,Jaipur,Mumbai,64.09,Late_1_2d
SH073405,ORD079786,Ekart,2025-09-11 12:37:09,2025-09-12 13:59:25,Pune,Ahmedabad,64.63,OnTime
SH073406,ORD079787,Ekart,2025-09-11 11:16:16,2025-09-13 02:30:08,Delhi,Bangalore,101.56,Late_1_2d
SH073407,ORD079788,BlueDart,2025-09-11 16:18:17,2025-09-12 06:57:01,Chennai,Ahmedabad,77.43,OnTime
SH073408,ORD079789,InHouse,2025-09-11 13:05:18,2025-09-12 14:57:05,Delhi,Hyderabad,81.44,OnTime
SH073409,ORD079790,InHouse,2025-09-11 06:26:49,2025-09-11 22:28:07,Mumbai,Mumbai,53.4,OnTime
SH073410,ORD079791,Delhivery,2025-09-11 06:53:52,2025-09-15 12:39:22,Jaipur,Jaipur,60.08,Late_1_2d
SH073411,ORD079792,Ekart,2025-09-11 16:08:06,2025-09-14 15:53:46,Chennai,Delhi,85.38,Late_1_2d
SH073412,ORD079793,Delhivery,2025-09-11 09:46:23,2025-09-11 23:13:36,Chennai,Hyderabad,112.37,OnTime
SH073413,ORD079794,BlueDart,2025-09-11 12:22:31,2025-09-12 05:13:26,Ahmedabad,Kolkata,112.8,OnTime
SH073414,ORD079795,Delhivery,2025-09-11 08:21:51,2025-09-12 08:38:59,Delhi,Bangalore,65.39,OnTime
SH073415,ORD079796,InHouse,2025-09-11 09:23:51,2025-09-13 20:34:02,Pune,Delhi,45.11,Late_1_2d
SH073416,ORD079797,Delhivery,2025-09-11 13:39:00,2025-09-12 18:18:54,Bangalore,Ahmedabad,99.72,OnTime
SH073417,ORD079798,Ekart,2025-09-11 12:40:36,2025-09-12 02:56:53,Bangalore,Mumbai,116.55,OnTime
SH073418,ORD079800,BlueDart,2025-09-11 10:01:10,2025-09-12 08:06:11,Delhi,Jaipur,143.01,OnTime
SH073419,ORD079801,Delhivery,2025-09-11 12:24:59,,Mumbai,Mumbai,62.6,InTransit
SH073420,ORD079802,Delhivery,2025-09-11 07:03:21,2025-09-13 04:30:12,Mumbai,Delhi,95.14,Late_1_2d
SH073421,ORD079803,InHouse,2025-09-11 04:55:51,,Mumbai,Delhi,68.14,InTransit
SH073422,ORD079804,BlueDart,2025-09-11 10:20:26,2025-09-12 22:44:31,Pune,Chandigarh,124.43,OnTime
SH073423,ORD079805,BlueDart,2025-09-11 10:26:42,2025-09-13 21:02:14,Delhi,Lucknow,137.77,Late_1_2d
SH073424,ORD079806,InHouse,2025-09-11 05:16:15,2025-09-11 22:03:15,Mumbai,Mumbai,21.47,OnTime
SH073425,ORD079807,Delhivery,2025-09-11 15:23:52,2025-09-12 12:33:29,Mumbai,Mumbai,49.99,OnTime
SH073426,ORD079808,InHouse,2025-09-11 15:28:50,2025-09-12 10:19:26,Mumbai,Mumbai,24.61,OnTime
SH073427,ORD079809,Ekart,2025-09-11 05:43:27,2025-09-12 11:36:11,Pune,Hyderabad,108.83,OnTime
SH073428,ORD079810,BlueDart,2025-09-11 06:16:54,2025-09-12 00:39:25,Mumbai,Delhi,124.44,OnTime
SH073429,ORD079811,BlueDart,2025-09-11 12:41:07,2025-09-12 22:04:58,Ahmedabad,Lucknow,115.61,OnTime
SH073430,ORD079812,Ekart,2025-09-11 15:43:33,2025-09-12 05:32:21,Mumbai,Ahmedabad,128.57,OnTime
SH073431,ORD079813,InHouse,2025-09-11 16:33:54,2025-09-12 10:37:13,Delhi,Bangalore,61.83,OnTime
SH073432,ORD079814,BlueDart,2025-09-11 08:23:10,2025-09-12 09:54:37,Mumbai,Hyderabad,76.08,OnTime
SH073433,ORD079815,Ekart,2025-09-11 10:03:33,2025-09-15 20:06:38,Delhi,Kolkata,113.55,Late_3_5d
SH073434,ORD079816,Delhivery,2025-09-11 08:21:12,2025-09-13 15:35:07,Delhi,Pune,66.52,Late_1_2d
SH073435,ORD079817,Delhivery,2025-09-11 07:34:30,2025-09-14 23:33:54,Kolkata,Lucknow,107.98,OnTime
SH073436,ORD079818,InHouse,2025-09-11 15:12:40,2025-09-12 11:13:27,Kochi,Hyderabad,58.32,OnTime
SH073437,ORD079819,BlueDart,2025-09-11 05:15:26,2025-09-12 23:57:20,Delhi,Kochi,98.69,OnTime
SH073438,ORD079820,Delhivery,2025-09-11 10:59:49,2025-09-12 06:52:38,Delhi,Hyderabad,131.33,OnTime
SH073439,ORD079821,BlueDart,2025-09-11 09:57:35,2025-09-12 09:49:39,Bangalore,Pune,137.92,OnTime
SH073440,ORD079822,Ekart,2025-09-11 14:16:00,2025-09-13 09:18:49,Chandigarh,Mumbai,60.82,OnTime
SH073441,ORD079823,Delhivery,2025-09-11 06:32:35,2025-09-16 01:51:50,Ahmedabad,Lucknow,87.47,Late_3_5d
SH073442,ORD079824,Delhivery,2025-09-11 16:20:52,2025-09-12 11:28:57,Bangalore,Hyderabad,95.8,OnTime
SH073443,ORD079825,Delhivery,2025-09-11 15:02:34,2025-09-12 09:58:10,Delhi,Mumbai,75.69,OnTime
SH073444,ORD079826,Ekart,2025-09-11 10:55:33,2025-09-13 18:34:41,Hyderabad,Mumbai,124.94,OnTime
SH073445,ORD079827,Delhivery,2025-09-11 12:59:33,2025-09-12 19:17:55,Delhi,Mumbai,61.41,OnTime
SH073446,ORD079828,BlueDart,2025-09-11 07:32:37,2025-09-11 23:17:58,Chandigarh,Bangalore,100.94,OnTime
SH073447,ORD079829,Delhivery,2025-09-11 07:18:48,,Ahmedabad,Kochi,98.02,InTransit
SH073448,ORD079830,Ekart,2025-09-11 06:26:17,2025-09-12 17:27:33,Lucknow,Jaipur,97.29,OnTime
SH073449,ORD079831,BlueDart,2025-09-11 13:23:16,2025-09-12 08:55:24,Hyderabad,Delhi,130.43,OnTime
SH073450,ORD079832,Delhivery,2025-09-11 12:59:49,2025-09-12 04:15:18,Pune,Bangalore,98.94,OnTime
SH073451,ORD079833,InHouse,2025-09-11 14:47:45,2025-09-12 21:21:06,Lucknow,Mumbai,47.7,OnTime
SH073452,ORD079834,InHouse,2025-09-11 14:53:03,2025-09-12 07:27:04,Kolkata,Mumbai,74.52,OnTime
SH073453,ORD079835,Ekart,2025-09-11 07:06:14,2025-09-12 14:45:23,Kolkata,Chennai,86.19,OnTime
SH073454,ORD079836,Delhivery,2025-09-11 09:59:09,2025-09-12 15:00:35,Pune,Mumbai,96.02,OnTime
SH073455,ORD079838,Delhivery,2025-09-11 05:45:48,2025-09-12 10:26:43,Mumbai,Mumbai,76.36,OnTime
SH073456,ORD079839,Ekart,2025-09-11 16:26:56,2025-09-12 17:32:42,Delhi,Hyderabad,93.07,OnTime
SH073457,ORD079840,Delhivery,2025-09-11 09:29:19,2025-09-12 20:25:47,Kolkata,Pune,91.68,OnTime
SH073458,ORD079841,Delhivery,2025-09-11 13:50:10,2025-09-13 11:04:54,Kolkata,Pune,82.54,Late_1_2d
SH073459,ORD079842,BlueDart,2025-09-11 09:56:19,,Mumbai,Ahmedabad,139.16,InTransit
SH073460,ORD079843,Delhivery,2025-09-11 12:34:11,2025-09-12 01:13:32,Mumbai,Hyderabad,100.92,OnTime
SH073461,ORD079844,Ekart,2025-09-11 16:31:27,2025-09-13 14:03:19,Delhi,Mumbai,73.24,Late_1_2d
SH073462,ORD079845,Ekart,2025-09-11 07:50:54,2025-09-13 02:53:49,Delhi,Mumbai,97.9,Late_1_2d
SH073463,ORD079847,Delhivery,2025-09-11 11:01:05,2025-09-12 07:31:52,Mumbai,Chandigarh,103.92,OnTime
SH073464,ORD079848,BlueDart,2025-09-11 15:05:28,2025-09-12 16:04:04,Delhi,Lucknow,103.52,OnTime
SH073465,ORD079849,BlueDart,2025-09-11 08:51:22,2025-09-13 00:19:09,Mumbai,Delhi,109.14,Late_1_2d
SH073466,ORD079850,BlueDart,2025-09-11 10:05:30,2025-09-12 17:17:31,Kolkata,Jaipur,115.59,OnTime
SH073467,ORD079851,Delhivery,2025-09-11 14:46:21,2025-09-12 21:02:20,Delhi,Bangalore,98.54,OnTime
SH073468,ORD079852,Delhivery,2025-09-11 15:52:44,2025-09-16 07:53:46,Chandigarh,Lucknow,85.71,Late_3_5d
SH073469,ORD079853,Delhivery,2025-09-11 11:42:40,2025-09-12 13:47:56,Bangalore,Kolkata,129.29,OnTime
SH073470,ORD079854,Ekart,2025-09-11 16:25:35,2025-09-13 02:54:10,Mumbai,Mumbai,71.24,Late_1_2d
SH073471,ORD079855,Delhivery,2025-09-11 09:45:56,2025-09-12 17:24:19,Hyderabad,Mumbai,59.68,OnTime
SH073472,ORD079856,InHouse,2025-09-11 07:34:08,2025-09-11 19:26:49,Mumbai,Mumbai,33.87,OnTime
SH073473,ORD079857,InHouse,2025-09-11 10:05:08,2025-09-12 07:01:42,Chandigarh,Delhi,42.5,OnTime
SH073474,ORD079858,Ekart,2025-09-11 13:07:04,2025-09-13 07:52:47,Hyderabad,Chennai,103.92,OnTime
SH073475,ORD079859,InHouse,2025-09-11 06:16:20,2025-09-13 05:23:40,Bangalore,Bangalore,30.44,Late_1_2d
SH073476,ORD079860,Delhivery,2025-09-11 16:29:13,2025-09-13 02:43:36,Delhi,Mumbai,87.28,Late_1_2d
SH073477,ORD079861,InHouse,2025-09-11 16:18:21,2025-09-11 23:48:07,Pune,Mumbai,64.47,OnTime
SH073478,ORD079862,Ekart,2025-09-11 13:44:53,2025-09-12 08:17:20,Mumbai,Hyderabad,87.56,OnTime
SH073479,ORD079863,Ekart,2025-09-11 09:46:04,,Mumbai,Chennai,67.13,Lost
SH073480,ORD079864,BlueDart,2025-09-11 12:56:00,2025-09-14 08:58:06,Pune,Hyderabad,68.69,Late_1_2d
SH073481,ORD079865,Delhivery,2025-09-11 05:40:13,2025-09-13 10:10:07,Bangalore,Delhi,101.54,Late_1_2d
SH073482,ORD079866,InHouse,2025-09-11 09:46:03,2025-09-12 14:11:21,Kolkata,Hyderabad,77.89,OnTime
SH073483,ORD079867,BlueDart,2025-09-11 06:26:26,2025-09-14 03:49:20,Delhi,Delhi,85.19,Late_1_2d
SH073484,ORD079868,Delhivery,2025-09-11 05:54:03,2025-09-13 03:27:14,Delhi,Kolkata,91.78,OnTime
SH073485,ORD079869,Delhivery,2025-09-11 14:01:32,2025-09-13 10:41:25,Hyderabad,Pune,101.51,Late_1_2d
SH073486,ORD079870,Delhivery,2025-09-11 08:50:59,2025-09-12 14:48:38,Jaipur,Hyderabad,63.48,OnTime
SH073487,ORD079871,Ekart,2025-09-11 05:02:12,2025-09-12 09:57:09,Jaipur,Ahmedabad,89.69,OnTime
SH073488,ORD079872,Delhivery,2025-09-11 04:54:41,2025-09-12 23:39:42,Mumbai,Ahmedabad,118.52,OnTime
SH073489,ORD079873,Delhivery,2025-09-11 10:11:42,,Bangalore,Mumbai,91.95,InTransit
SH073490,ORD079874,InHouse,2025-09-11 13:09:27,2025-09-12 08:05:08,Jaipur,Hyderabad,67.06,OnTime
SH073491,ORD079875,BlueDart,2025-09-11 07:14:02,2025-09-12 14:28:21,Chennai,Kolkata,101.77,OnTime
SH073492,ORD079876,Delhivery,2025-09-11 05:42:35,2025-09-12 03:44:46,Bangalore,Mumbai,71.86,OnTime
SH073493,ORD079877,Ekart,2025-09-11 09:04:32,2025-09-12 08:03:40,Jaipur,Chennai,54.65,OnTime
SH073494,ORD079878,Ekart,2025-09-11 16:13:27,2025-09-13 07:51:14,Hyderabad,Mumbai,108.97,Late_1_2d
SH073495,ORD079879,Ekart,2025-09-11 11:09:15,2025-09-12 02:41:08,Chennai,Chennai,73.38,OnTime
SH073496,ORD079881,Delhivery,2025-09-11 13:44:38,2025-09-13 18:20:36,Bangalore,Ahmedabad,69.36,OnTime
SH073497,ORD079882,Ekart,2025-09-11 10:49:57,2025-09-13 13:03:23,Mumbai,Bangalore,79.34,OnTime
SH073498,ORD079883,InHouse,2025-09-11 14:08:06,2025-09-12 23:20:44,Kolkata,Bangalore,69.47,OnTime
SH073499,ORD079884,Delhivery,2025-09-11 12:33:19,2025-09-13 12:59:01,Bangalore,Delhi,120.68,Late_1_2d
SH073500,ORD079886,BlueDart,2025-09-11 11:40:26,2025-09-12 19:40:11,Lucknow,Hyderabad,117.16,OnTime
SH073501,ORD079887,InHouse,2025-09-11 08:30:32,2025-09-11 20:06:24,Hyderabad,Delhi,72.76,OnTime
SH073502,ORD079889,InHouse,2025-09-11 09:45:18,2025-09-12 07:00:54,Mumbai,Delhi,47.32,OnTime
SH073503,ORD079890,InHouse,2025-09-12 11:19:13,2025-09-13 11:58:34,Bangalore,Delhi,70.95,OnTime
SH073504,ORD079891,Delhivery,2025-09-12 04:59:34,,Kochi,Bangalore,52.9,InTransit
SH073505,ORD079892,Ekart,2025-09-12 14:00:10,2025-09-13 10:31:28,Pune,Bangalore,116.06,OnTime
SH073506,ORD079893,Delhivery,2025-09-12 16:24:55,2025-09-13 06:53:24,Chennai,Mumbai,126.46,OnTime
SH073507,ORD079894,InHouse,2025-09-12 15:23:48,2025-09-13 09:34:26,Pune,Mumbai,76.35,OnTime
SH073508,ORD079895,Delhivery,2025-09-12 11:35:46,2025-09-13 07:06:37,Delhi,Bangalore,104.53,OnTime
SH073509,ORD079896,Delhivery,2025-09-12 07:03:59,2025-09-13 09:24:23,Mumbai,Chennai,114.13,OnTime
SH073510,ORD079897,InHouse,2025-09-12 11:55:28,2025-09-13 06:05:02,Mumbai,Bangalore,42.4,OnTime
SH073511,ORD079898,Ekart,2025-09-12 10:33:48,2025-09-14 05:03:49,Kochi,Kochi,56.27,Late_1_2d
SH073512,ORD079899,InHouse,2025-09-12 05:16:22,2025-09-13 09:33:18,Delhi,Delhi,45.89,OnTime
SH073513,ORD079900,Delhivery,2025-09-12 15:50:16,2025-09-14 01:03:29,Delhi,Bangalore,103.3,Late_1_2d
SH073514,ORD079901,InHouse,2025-09-12 08:07:31,2025-09-13 05:20:14,Mumbai,Delhi,72.97,OnTime
SH073515,ORD079902,BlueDart,2025-09-12 11:26:20,2025-09-14 23:40:11,Kolkata,Pune,122.84,OnTime
SH073516,ORD079903,Delhivery,2025-09-12 12:37:48,2025-09-13 19:38:56,Chennai,Ahmedabad,86.96,OnTime
SH073517,ORD079904,BlueDart,2025-09-12 11:52:27,2025-09-13 17:41:45,Hyderabad,Mumbai,111.16,OnTime
SH073518,ORD079905,Ekart,2025-09-12 12:03:15,2025-09-13 15:46:27,Delhi,Mumbai,123.66,OnTime
SH073519,ORD079906,Ekart,2025-09-12 14:10:43,2025-09-14 01:12:20,Bangalore,Bangalore,68.33,OnTime
SH073520,ORD079907,BlueDart,2025-09-12 11:59:54,2025-09-13 23:08:24,Delhi,Mumbai,106.56,OnTime
SH073521,ORD079908,Delhivery,2025-09-12 06:21:05,2025-09-16 00:03:31,Kolkata,Jaipur,97.55,Late_3_5d
SH073522,ORD079909,InHouse,2025-09-12 13:37:52,2025-09-13 06:06:35,Bangalore,Mumbai,55.09,OnTime
SH073523,ORD079910,Delhivery,2025-09-12 05:41:35,,Bangalore,Jaipur,105.99,InTransit
SH073524,ORD079911,Delhivery,2025-09-12 08:42:52,2025-09-13 01:42:07,Mumbai,Delhi,61.68,OnTime
SH073525,ORD079912,Ekart,2025-09-12 06:50:05,2025-09-13 22:53:22,Kolkata,Ahmedabad,114.57,OnTime
SH073526,ORD079913,Delhivery,2025-09-12 15:26:15,2025-09-13 04:15:17,Delhi,Chennai,121.02,OnTime
SH073527,ORD079914,Ekart,2025-09-12 05:23:28,2025-09-13 16:50:57,Kolkata,Bangalore,84.08,OnTime
SH073528,ORD079915,InHouse,2025-09-12 14:28:06,2025-09-12 23:47:30,Mumbai,Mumbai,55.51,OnTime
SH073529,ORD079916,BlueDart,2025-09-12 07:02:09,2025-09-13 06:23:45,Chennai,Delhi,116.55,OnTime
SH073530,ORD079917,Ekart,2025-09-12 05:39:52,,Lucknow,Chandigarh,94.93,InTransit
SH073531,ORD079918,Ekart,2025-09-12 09:41:25,2025-09-13 14:35:41,Bangalore,Delhi,88.55,OnTime
SH073532,ORD079919,BlueDart,2025-09-12 15:04:44,2025-09-14 02:59:18,Mumbai,Chennai,129.11,OnTime
SH073533,ORD079920,Ekart,2025-09-12 08:35:20,2025-09-14 04:01:03,Mumbai,Lucknow,113.77,Late_1_2d
SH073534,ORD079921,BlueDart,2025-09-12 07:36:37,2025-09-13 12:27:56,Hyderabad,Chandigarh,151.16,OnTime
SH073535,ORD079922,Delhivery,2025-09-12 11:42:05,,Pune,Chandigarh,70.21,InTransit
SH073536,ORD079923,Delhivery,2025-09-12 10:56:35,2025-09-13 02:06:43,Hyderabad,Chennai,83.45,OnTime
SH073537,ORD079924,Ekart,2025-09-12 08:20:03,,Delhi,Bangalore,76.02,InTransit
SH073538,ORD079925,Delhivery,2025-09-12 07:13:29,2025-09-13 11:36:55,Kolkata,Bangalore,82.05,OnTime
SH073539,ORD079926,Delhivery,2025-09-12 10:41:57,2025-09-13 06:50:43,Kolkata,Ahmedabad,96.65,OnTime
SH073540,ORD079927,Ekart,2025-09-12 11:56:47,2025-09-14 02:41:21,Hyderabad,Delhi,96.68,Late_1_2d
SH073541,ORD079928,InHouse,2025-09-12 09:42:58,2025-09-13 03:27:19,Kolkata,Delhi,69.19,OnTime
SH073542,ORD079929,Ekart,2025-09-12 06:07:59,2025-09-16 06:49:21,Hyderabad,Kolkata,64.5,OnTime
SH073543,ORD079930,BlueDart,2025-09-12 14:32:02,2025-09-13 11:08:42,Hyderabad,Mumbai,110.86,OnTime
SH073544,ORD079931,Ekart,2025-09-12 07:17:47,2025-09-13 07:17:34,Delhi,Lucknow,69.79,OnTime
SH073545,ORD079932,Delhivery,2025-09-12 10:23:34,,Hyderabad,Bangalore,93.79,Lost
SH073546,ORD079933,InHouse,2025-09-12 10:34:46,2025-09-13 00:20:38,Delhi,Mumbai,82.57,OnTime
SH073547,ORD079934,Ekart,2025-09-12 15:33:18,2025-09-15 01:11:47,Mumbai,Bangalore,91.43,Late_1_2d
SH073548,ORD079935,InHouse,2025-09-12 08:09:22,2025-09-13 05:30:25,Delhi,Mumbai,68.67,OnTime
SH073549,ORD079936,Ekart,2025-09-12 07:17:15,2025-09-13 07:02:38,Mumbai,Delhi,87.82,OnTime
SH073550,ORD079937,BlueDart,2025-09-12 12:03:19,2025-09-13 16:24:19,Delhi,Delhi,75.3,OnTime
SH073551,ORD079938,Ekart,2025-09-12 08:44:13,2025-09-14 00:53:04,Chennai,Delhi,112.69,Late_1_2d
SH073552,ORD079939,Ekart,2025-09-12 11:52:57,2025-09-13 05:23:11,Delhi,Mumbai,97.99,OnTime
SH073553,ORD079940,Ekart,2025-09-12 07:53:56,2025-09-13 17:51:34,Pune,Ahmedabad,72.53,OnTime
SH073554,ORD079941,InHouse,2025-09-12 06:24:52,2025-09-12 21:27:07,Hyderabad,Bangalore,50.02,OnTime
SH073555,ORD079942,Ekart,2025-09-12 16:15:36,2025-09-13 04:21:40,Chandigarh,Bangalore,116.2,OnTime
SH073556,ORD079943,BlueDart,2025-09-12 16:05:30,2025-09-13 23:41:36,Lucknow,Mumbai,82.49,OnTime
SH073557,ORD079944,Delhivery,2025-09-12 09:43:48,2025-09-13 12:16:52,Hyderabad,Hyderabad,54.19,OnTime
SH073558,ORD079945,Ekart,2025-09-12 15:20:15,2025-09-13 19:22:02,Pune,Mumbai,134.4,OnTime
SH073559,ORD079946,Delhivery,2025-09-12 10:03:39,2025-09-13 05:28:21,Delhi,Kochi,55.26,OnTime
SH073560,ORD079947,BlueDart,2025-09-12 05:37:50,2025-09-13 12:29:04,Chandigarh,Chandigarh,82.8,OnTime
SH073561,ORD079948,BlueDart,2025-09-12 09:57:51,2025-09-13 12:05:43,Chennai,Ahmedabad,113.37,OnTime
SH073562,ORD079949,Ekart,2025-09-12 11:42:29,2025-09-13 09:35:47,Mumbai,Mumbai,59.21,OnTime
SH073563,ORD079951,BlueDart,2025-09-12 09:54:11,2025-09-13 07:56:38,Ahmedabad,Bangalore,86.16,OnTime
SH073564,ORD079952,InHouse,2025-09-12 06:30:48,2025-09-12 23:35:07,Lucknow,Mumbai,79.58,OnTime
SH073565,ORD079953,Ekart,2025-09-12 12:43:44,2025-09-13 07:47:52,Kolkata,Lucknow,128.39,OnTime
SH073566,ORD079954,Delhivery,2025-09-12 08:05:23,2025-09-12 21:10:01,Delhi,Pune,104.72,OnTime
SH073567,ORD079955,Ekart,2025-09-12 15:27:08,,Delhi,Delhi,70.5,InTransit
SH073568,ORD079956,Delhivery,2025-09-12 09:28:06,2025-09-12 21:44:19,Lucknow,Delhi,88.45,OnTime
SH073569,ORD079957,Delhivery,2025-09-12 13:54:29,2025-09-14 07:09:04,Delhi,Mumbai,105.09,OnTime
SH073570,ORD079958,Ekart,2025-09-12 09:01:58,2025-09-16 01:39:09,Kolkata,Kolkata,79.79,Late_1_2d
SH073571,ORD079959,BlueDart,2025-09-12 14:12:50,2025-09-14 02:01:46,Bangalore,Lucknow,153.36,Late_1_2d
SH073572,ORD079960,Delhivery,2025-09-12 05:22:22,2025-09-12 23:35:57,Lucknow,Bangalore,88.35,OnTime
SH073573,ORD079961,InHouse,2025-09-12 04:51:25,2025-09-14 20:14:58,Mumbai,Delhi,81.88,Late_1_2d
SH073574,ORD079962,Ekart,2025-09-12 07:06:54,2025-09-13 22:06:47,Chandigarh,Jaipur,121.8,OnTime
SH073575,ORD079963,Ekart,2025-09-12 09:25:11,2025-09-12 23:10:04,Delhi,Bangalore,55.4,OnTime
SH073576,ORD079964,InHouse,2025-09-12 16:23:24,2025-09-13 12:35:07,Lucknow,Hyderabad,75.09,OnTime
SH073577,ORD079967,Ekart,2025-09-12 10:52:36,2025-09-13 03:12:01,Hyderabad,Pune,82.46,OnTime
SH073578,ORD079968,BlueDart,2025-09-12 13:06:59,2025-09-14 02:31:43,Kolkata,Ahmedabad,125.82,Late_1_2d
SH073579,ORD079969,Delhivery,2025-09-12 06:00:07,2025-09-13 10:17:33,Mumbai,Pune,112.31,OnTime
SH073580,ORD079970,InHouse,2025-09-12 15:31:23,2025-09-14 06:55:01,Mumbai,Hyderabad,52.17,OnTime
SH073581,ORD079971,Delhivery,2025-09-12 16:14:51,2025-09-14 12:23:37,Chennai,Pune,96.89,Late_1_2d
SH073582,ORD079973,Delhivery,2025-09-12 16:12:04,2025-09-15 02:51:08,Ahmedabad,Hyderabad,118.95,OnTime
SH073583,ORD079974,InHouse,2025-09-12 11:35:39,2025-09-13 02:17:49,Bangalore,Delhi,57.28,OnTime
SH073584,ORD079975,Ekart,2025-09-12 06:19:35,2025-09-13 13:45:28,Delhi,Chennai,119.98,OnTime
SH073585,ORD079976,Ekart,2025-09-12 15:32:40,2025-09-13 22:28:08,Kolkata,Delhi,127.98,OnTime
SH073586,ORD079977,Delhivery,2025-09-12 08:18:37,2025-09-13 23:02:22,Kochi,Chennai,91.47,OnTime
SH073587,ORD079978,Delhivery,2025-09-12 12:19:46,2025-09-13 14:37:15,Delhi,Hyderabad,79.62,OnTime
SH073588,ORD079980,Delhivery,2025-09-12 04:57:59,2025-09-12 22:59:05,Mumbai,Hyderabad,86.36,OnTime
SH073589,ORD079981,Delhivery,2025-09-12 12:47:57,,Delhi,Hyderabad,92.83,InTransit
SH073590,ORD079982,InHouse,2025-09-12 16:32:05,2025-09-13 02:20:27,Kolkata,Mumbai,64.73,OnTime
SH073591,ORD079983,Ekart,2025-09-12 06:54:18,2025-09-13 21:19:34,Mumbai,Jaipur,92.72,OnTime
SH073592,ORD079984,InHouse,2025-09-12 11:26:49,2025-09-14 22:18:39,Chennai,Hyderabad,73.38,Late_1_2d
